순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
405,전라북도,임실군,임실전통시장,전북 임실군 운수로 26-0,쇼핑,시장,1847
406,전라북도,전주시 덕진구,전주인라인롤러경기장,전북 전주시 덕진구,레저스포츠,육상레저스포츠,1839
407,전라북도,순창군,구암사,전북 순창군 봉덕길 131-144,역사관광,종교성지,1838
408,전라북도,임실군,강진공용버스터미널,전북 임실군 호국로 10-0,기타관광,교통시설,1826
409,전라북도,완주군,산속등대,전북 완주군 원암로 82-0,문화관광,기타문화관광지,1824
410,전라북도,군산시,피터팬승마캠프,전북 군산시 송호로 128-0,레저스포츠,육상레저스포츠,1823
411,전라북도,장수군,논개사당,전북 장수군 논개사당길 41-0,역사관광,역사유적지,1822
412,전라북도,전주시 덕진구,덕진시외버스간이터미널,전북 전주시 덕진구 덕진광장로 3-0,기타관광,교통시설,1817
413,전라북도,순창군,채계산,전북 순창군 담순로 2172-33,자연관광,자연경관(산),1816
414,전라북도,완주군,봉동생강골시장,전북 완주군 봉동동서로 134-19,쇼핑,시장,1809
415,전라북도,부안군,신재생에너지테마파크컨벤션센터,전북 부안군 신재생에너지로 28-0,문화관광,기타문화관광지,1804
416,전라북도,군산시,군산야외수영장,전북 군산시 해망로 546-10,문화관광,테마공원,1801
