순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
192,부산광역시,해운대구,해운대온천센터,부산 해운대구 중동2로 16-0,체험관광,웰니스관광,12711
193,부산광역시,부산진구,CGV서면삼정타워,부산 부산진구 중앙대로 672-0,문화관광,공연시설,12678
194,부산광역시,해운대구,뮤지엄원,부산 해운대구 센텀서로 20-0,문화관광,전시시설,12625
195,부산광역시,해운대구,CGV센텀시티,부산 해운대구 센텀남대로 35-0,문화관광,공연시설,12581
196,부산광역시,남구,못골시장,부산 남구 못골로 66-1,쇼핑,시장,12413
197,부산광역시,기장군,부산 칠드런스 뮤지엄,부산 기장군 기장해안로 172-0,문화관광,테마공원,12281
198,부산광역시,부산진구,선암사,부산 부산진구 백양산로 138-0,역사관광,종교성지,12219
198,부산광역시,해운대구,벡스코오디토리움,부산 해운대구 APEC로 55-0,문화관광,전시시설,12219
200,부산광역시,동구,부산항국제전시컨벤션센터,부산 동구 충장대로 206-0,문화관광,전시시설,12022
201,부산광역시,강서구,하이스트CC,부산 강서구 과학산단1로 172-0,레저스포츠,육상레저스포츠,11926
202,부산광역시,연제구,연동시장,부산 연제구 연동로8번길 22-0,쇼핑,시장,11802
203,부산광역시,영도구,홈플러스영도점,부산 영도구 대교로14번길 57-0,쇼핑,대형마트,11360
204,부산광역시,서구,충무동새벽시장,부산 서구 해안새벽시장길 68-0,쇼핑,시장,11317
205,부산광역시,남구,부산항제7부두,부산 남구,자연관광,자연경관(하천/해양),11294
206,부산광역시,강서구,히어로플레이파크부산명지점,부산 강서구 명지국제8로10번길 51-0,문화관광,테마공원,11152
207,부산광역시,남구,부산박물관,부산 남구 유엔평화로 63-0,문화관광,전시시설,10925
208,부산광역시,해운대구,해운대전통시장,부산 해운대구 구남로41번길 5-0,쇼핑,시장,10858
209,부산광역시,해운대구,반송큰시장,부산 해운대구 윗반송로35번길 68-0,쇼핑,시장,10831
210,부산광역시,남구,메가마트문현점,부산 남구 수영로39번길 2-5,쇼핑,대형마트,10758
211,부산광역시,강서구,해라CC,부산 강서구 과학산단로306번길 77-0,레저스포츠,육상레저스포츠,10605
