순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
282,강원특별자치도,영월군,법흥사,강원 영월군 무릉법흥로 1352-0,역사관광,종교성지,12693
283,강원특별자치도,춘천시,구곡폭포,강원 춘천시 강촌구곡길 254-0,자연관광,자연경관(산),12685
284,강원특별자치도,양양군,의상대,강원 양양군 낙산사로 100-0,역사관광,역사유적지,12639
285,강원특별자치도,화천군,평화의댐물문화관,강원 화천군 평화로 3481-18,문화관광,전시시설,12572
286,강원특별자치도,홍천군,팔봉산국민관광지,강원 홍천군 한치골길 1124-0,문화관광,복합관광시설,12513
287,강원특별자치도,평창군,휘닉스평창스노우파크,강원 평창군 태기로 174-0,레저스포츠,육상레저스포츠,12441
288,강원특별자치도,동해시,묵호등대,강원 동해시 해맞이길 289-0,문화관광,랜드마크관광,12434
289,강원특별자치도,속초시,장사항,강원 속초시,자연관광,자연경관(하천/해양),12420
290,강원특별자치도,춘천시,의암호스카이워크,강원 춘천시,문화관광,랜드마크관광,12286
291,강원특별자치도,삼척시,용화해변,강원 삼척시 용화해변길 0-0,자연관광,자연경관(하천/해양),12250
292,강원특별자치도,강릉시,사천진해변,강원 강릉시 진리해변길 131-0,자연관광,자연경관(하천/해양),12208
293,강원특별자치도,고성군,청간정,강원 고성군 동해대로 5110-0,역사관광,역사유적지,12103
294,강원특별자치도,춘천시,M백화점,강원 춘천시 금강로 68-3,쇼핑,백화점,12066
295,강원특별자치도,횡성군,횡성역,강원 횡성군 덕고로 591-0,기타관광,교통시설,12024
296,강원특별자치도,횡성군,국립횡성숲체원,강원 횡성군 청태산로 777-0,자연관광,자연공원,11986
297,강원특별자치도,평창군,육백마지기농장,강원 평창군 청옥산길 583-68,체험관광,농/산/어촌체험,11942
298,강원특별자치도,속초시,권금성,강원 속초시 설악산로 1085-3,역사관광,역사유적지,11762
299,강원특별자치도,평창군,장평시외버스터미널,강원 평창군 금송길 6-0,기타관광,교통시설,11740
300,강원특별자치도,속초시,설악항활어판매센터,강원 속초시 동해대로 3666-0,쇼핑,시장,11686
301,강원특별자치도,속초시,설악프라자CC,강원 속초시 미시령로2983번길 111-0,레저스포츠,육상레저스포츠,11670
302,강원특별자치도,속초시,청초호호수공원,강원 속초시 엑스포로 0-0,문화관광,도시공원,11634
303,강원특별자치도,동해시,한섬해수욕장,강원 동해시,자연관광,자연경관(하천/해양),11623
304,강원특별자치도,평창군,휘닉스CC,강원 평창군 태기로 174-0,레저스포츠,육상레저스포츠,11545
305,강원특별자치도,영월군,장릉,강원 영월군 단종로 190-0,역사관광,역사유적지,11528
